time,angvelx,angvely,angvelz
5.0897696018219,0.1270397,-0.01986125,-0.01497897
5.09992170333862,0.1220665,-0.03332108,-0.01542367
5.10959553718567,0.1167414,-0.04858714,-0.01611443
5.11925363540649,0.1123159,-0.05528196,-0.01646255
5.12930250167847,0.1134905,-0.07447205,-0.01684878
5.13945960998535,0.1128721,-0.09608512,-0.01751551
5.14916753768921,0.1074666,-0.09758642,-0.01751642
5.15963268280029,0.113793,-0.1157061,-0.01784408
5.16936802864075,0.1156462,-0.1120441,-0.01700457
5.1796612739563,0.1102204,-0.1123093,-0.01663235
5.18946075439453,0.1087115,-0.1228193,-0.01764177
5.19972014427185,0.1071096,-0.1208901,-0.01842823
5.20928931236267,0.1068645,-0.1181904,-0.01672157
5.21949934959412,0.1085611,-0.1082814,-0.01631187
5.22952151298523,0.1091175,-0.1058523,-0.01515717
5.23979997634888,0.111317,-0.09823444,-0.01429898
5.24925541877747,0.1140718,-0.09148932,-0.01353088
5.25992012023926,0.1169907,-0.08355202,-0.01231079
5.26961588859558,0.112165,-0.08887638,-0.01285585
5.27921557426453,0.1108318,-0.0864381,-0.01347925
5.28930473327637,0.1087283,-0.09013589,-0.01418172
5.30003881454468,0.1035946,-0.08387619,-0.01428412
5.30926179885864,0.09796526,-0.08472501,-0.01417138
5.31931710243225,0.09228465,-0.08002096,-0.01376584
5.32937550544739,0.0880196,-0.0713584,-0.01226079
5.33943939208984,0.08756066,-0.06784131,-0.01199614
5.34964513778687,0.0829033,-0.06706116,-0.01233754
5.3594012260437,0.08542226,-0.07290066,-0.01277867
5.36956381797791,0.08583865,-0.07576431,-0.01305054
5.37919807434082,0.08902698,-0.06921115,-0.01285924
5.38923478126526,0.09081726,-0.06079543,-0.01301047
5.39945554733276,0.09429589,-0.05331809,-0.01272251
5.40958571434021,0.09852678,-0.05513807,-0.01286027
5.41933798789978,0.1036392,-0.04619672,-0.01351622
5.42956185340881,0.1041707,-0.0363505,-0.01331139
5.43922805786133,0.1141232,-0.02482345,-0.01240828
5.4499716758728,0.1146112,-0.02382501,-0.01261098
5.45972537994385,0.1126887,-0.03281492,-0.01294478
5.46926379203796,1.00972,1.596689,-0.5647527
5.47985148429871,0.9908314,1.600974,-0.5543588
5.48957228660583,0.9887323,1.610783,-0.542867
5.49961924552917,0.9723114,1.613311,-0.532664
5.50921058654785,0.9550285,1.624611,-0.5224252
5.5193498134613,0.9024162,1.560945,-0.5080536
